constituency,polling_booth,votes_cast,turnout_percentage,NOTA_votes,timestamp
Siliguri-4,C0084-B004,731,56.74,8,2024-05-13T14:06:00
Siliguri-4,C0084-B005,627,70.17,36,2024-05-13T08:57:00
Siliguri-4,C0084-B006,402,54.8,7,2024-05-13T16:47:00
Siliguri-4,C0084-B007,495,55.5,6,2024-05-13T11:47:00
Siliguri-4,C0084-B008,427,52.0,2,2024-05-13T15:50:00
Siliguri-4,C0084-B009,488,41.46,29,2024-05-13T13:29:00
Siliguri-4,C0084-B010,742,61.77,4,2024-05-13T09:25:00
Siliguri-4,C0084-B011,741,59.5,20,2024-05-13T10:58:00
Siliguri-4,C0084-B012,864,60.84,18,2024-05-13T17:10:00
Siliguri-4,C0084-B013,691,55.71,16,2024-05-13T16:37:00
Siliguri-4,C0084-B014,713,46.52,33,2024-05-13T10:06:00
Siliguri-4,C0084-B015,743,58.76,7,2024-05-13T09:07:00
Siliguri-4,C0084-B016,620,75.05,17,2024-05-13T16:44:00
Siliguri-4,C0084-B017,638,57.86,34,2024-05-13T11:53:00
Siliguri-4,C0084-B018,610,56.03,5,2024-05-13T15:11:00
Siliguri-4,C0084-B019,564,54.91,7,2024-05-13T09:02:00
Siliguri-4,C0084-B020,731,57.14,32,2024-05-13T07:54:00
Siliguri-4,C0084-B021,656,59.93,33,2024-05-13T12:00:00
Siliguri-4,C0084-B022,477,59.34,4,2024-05-13T10:49:00
Siliguri-4,C0084-B023,868,57.92,40,2024-05-13T12:40:00
Siliguri-4,C0084-B024,742,61.2,40,2024-05-13T13:17:00
Siliguri-4,C0084-B025,669,55.68,9,2024-05-13T07:46:00
Siliguri-4,C0084-B026,644,58.67,18,2024-05-13T14:59:00
Siliguri-4,C0084-B027,781,65.6,46,2024-05-13T10:56:00
Siliguri-4,C0084-B028,483,54.35,18,2024-05-13T07:34:00
Siliguri-4,C0084-B029,617,58.07,28,2024-05-13T08:54:00
Siliguri-4,C0084-B030,591,61.92,28,2024-05-13T15:31:00
Siliguri-4,C0084-B031,596,61.74,9,2024-05-13T10:11:00
Siliguri-4,C0084-B032,848,63.04,34,2024-05-13T11:34:00
Siliguri-4,C0084-B033,754,58.32,20,2024-05-13T13:28:00
Siliguri-4,C0084-B034,501,57.2,8,2024-05-13T09:41:00
Siliguri-4,C0084-B035,728,42.07,31,2024-05-13T17:28:00
Durgapur-1,C0085-B001,883,57.82,16,2024-05-13T12:53:00
Durgapur-1,C0085-B002,752,56.06,39,2024-05-13T12:10:00
Durgapur-1,C0085-B003,1000,71.15,39,2024-05-13T12:14:00
Durgapur-1,C0085-B004,582,50.2,30,2024-05-13T14:24:00
Durgapur-1,C0085-B005,453,55.74,12,2024-05-13T14:39:00
Durgapur-1,C0085-B006,581,58.49,22,2024-05-13T17:09:00
Durgapur-1,C0085-B007,247,59.52,6,2024-05-13T16:11:00
Durgapur-1,C0085-B008,620,57.64,27,2024-05-13T09:14:00
Durgapur-1,C0085-B009,468,54.7,17,2024-05-13T14:32:00
Durgapur-1,C0085-B010,809,60.16,47,2024-05-13T11:41:00
Durgapur-1,C0085-B011,467,50.63,16,2024-05-13T10:36:00
Durgapur-1,C0085-B012,604,56.51,16,2024-05-13T08:09:00
Durgapur-1,C0085-B013,647,56.74,13,2024-05-13T12:25:00
Durgapur-1,C0085-B014,664,51.02,7,2024-05-13T07:35:00
Durgapur-1,C0085-B015,575,52.54,17,2024-05-13T12:28:00
Durgapur-1,C0085-B016,715,65.18,24,2024-05-13T14:36:00
Durgapur-1,C0085-B017,384,46.85,9,2024-05-13T12:54:00
Durgapur-1,C0085-B018,581,49.6,31,2024-05-13T14:48:00
Durgapur-1,C0085-B019,876,74.42,12,2024-05-13T07:34:00
Durgapur-1,C0085-B020,622,57.2,10,2024-05-13T12:44:00
Durgapur-1,C0085-B021,781,57.87,45,2024-05-13T16:51:00
Durgapur-1,C0085-B022,453,52.84,12,2024-05-13T08:06:00
Durgapur-1,C0085-B023,657,50.88,36,2024-05-13T07:16:00
Durgapur-1,C0085-B024,803,70.54,21,2024-05-13T12:42:00
Durgapur-1,C0085-B025,596,64.17,23,2024-05-13T10:01:00
Durgapur-1,C0085-B026,906,57.71,25,2024-05-13T07:47:00
Durgapur-1,C0085-B027,472,52.54,15,2024-05-13T12:28:00
Durgapur-1,C0085-B028,792,57.83,36,2024-05-13T09:13:00
Durgapur-1,C0085-B029,795,66.49,7,2024-05-13T12:20:00
Durgapur-1,C0085-B030,716,56.16,28,2024-05-13T07:11:00
Durgapur-1,C0085-B031,424,53.8,25,2024-05-13T16:52:00
Durgapur-1,C0085-B032,382,56.62,18,2024-05-13T17:14:00
Durgapur-1,C0085-B033,642,58.51,17,2024-05-13T17:19:00
Durgapur-1,C0085-B034,962,62.39,18,2024-05-13T10:34:00
Durgapur-1,C0085-B035,592,45.26,11,2024-05-13T12:58:00
Durgapur-2,C0086-B001,754,75.98,24,2024-05-13T11:15:00
Durgapur-2,C0086-B002,831,70.44,43,2024-05-13T14:42:00
Durgapur-2,C0086-B003,572,58.97,4,2024-05-13T12:49:00
Durgapur-2,C0086-B004,890,68.54,50,2024-05-13T09:17:00
Durgapur-2,C0086-B005,1071,82.58,26,2024-05-13T13:00:00
Durgapur-2,C0086-B006,911,70.54,8,2024-05-13T10:54:00
Durgapur-2,C0086-B007,604,61.64,7,2024-05-13T11:01:00
Durgapur-2,C0086-B008,877,67.71,12,2024-05-13T13:38:00
Durgapur-2,C0086-B009,796,69.09,10,2024-05-13T07:10:00
Durgapur-2,C0086-B010,795,61.13,31,2024-05-13T17:05:00
Durgapur-2,C0086-B011,668,63.44,8,2024-05-13T07:41:00
Durgapur-2,C0086-B012,542,57.27,23,2024-05-13T16:34:00
Durgapur-2,C0086-B013,678,60.8,29,2024-05-13T10:59:00
Durgapur-2,C0086-B014,821,62.79,13,2024-05-13T16:35:00
Durgapur-2,C0086-B015,398,49.69,14,2024-05-13T15:04:00
Durgapur-2,C0086-B016,750,66.78,14,2024-05-13T16:59:00
Durgapur-2,C0086-B017,763,83.22,13,2024-05-13T15:06:00
Durgapur-2,C0086-B018,601,67.91,29,2024-05-13T10:56:00
Durgapur-2,C0086-B019,595,65.22,34,2024-05-13T16:03:00
Durgapur-2,C0086-B020,669,57.51,9,2024-05-13T12:18:00
Durgapur-2,C0086-B021,742,67.09,28,2024-05-13T13:39:00
Durgapur-2,C0086-B022,838,63.69,27,2024-05-13T12:44:00
Durgapur-2,C0086-B023,779,67.06,10,2024-05-13T07:56:00
Durgapur-2,C0086-B024,532,67.71,23,2024-05-13T10:32:00
Durgapur-2,C0086-B025,870,76.89,40,2024-05-13T16:33:00
Durgapur-2,C0086-B026,669,63.35,19,2024-05-13T16:47:00
Durgapur-2,C0086-B027,814,62.83,19,2024-05-13T16:51:00
Durgapur-2,C0086-B028,780,61.93,44,2024-05-13T13:19:00
Durgapur-2,C0086-B029,583,64.53,31,2024-05-13T16:38:00
Durgapur-2,C0086-B030,437,62.49,6,2024-05-13T15:01:00
Durgapur-2,C0086-B031,579,69.82,18,2024-05-13T15:07:00
Durgapur-2,C0086-B032,775,81.0,13,2024-05-13T11:33:00
Durgapur-2,C0086-B033,579,62.97,13,2024-05-13T16:53:00
Durgapur-2,C0086-B034,766,64.9,14,2024-05-13T10:36:00
Durgapur-2,C0086-B035,579,69.36,19,2024-05-13T11:14:00
Durgapur-3,C0087-B001,711,60.67,18,2024-05-13T07:48:00
Durgapur-3,C0087-B002,521,67.24,28,2024-05-13T07:29:00
Durgapur-3,C0087-B003,811,63.32,16,2024-05-13T07:40:00
Durgapur-3,C0087-B004,648,73.54,21,2024-05-13T17:00:00
Durgapur-3,C0087-B005,702,59.11,19,2024-05-13T15:11:00
Durgapur-3,C0087-B006,810,82.5,44,2024-05-13T14:21:00
Durgapur-3,C0087-B007,865,59.93,41,2024-05-13T17:07:00
Durgapur-3,C0087-B008,827,63.41,23,2024-05-13T13:32:00
Durgapur-3,C0087-B009,602,56.01,25,2024-05-13T15:47:00
Durgapur-3,C0087-B010,586,56.75,28,2024-05-13T11:32:00
Durgapur-3,C0087-B011,422,56.82,20,2024-05-13T07:55:00
Durgapur-3,C0087-B012,587,61.72,25,2024-05-13T15:11:00
Durgapur-3,C0087-B013,1181,79.45,43,2024-05-13T11:38:00
Durgapur-3,C0087-B014,484,56.7,19,2024-05-13T08:26:00
Durgapur-3,C0087-B015,572,47.52,17,2024-05-13T17:15:00
Durgapur-3,C0087-B016,1118,73.66,40,2024-05-13T13:28:00
Durgapur-3,C0087-B017,566,61.51,13,2024-05-13T14:39:00
Durgapur-3,C0087-B018,848,76.25,32,2024-05-13T09:02:00
Durgapur-3,C0087-B019,674,63.63,28,2024-05-13T10:24:00
Durgapur-3,C0087-B020,592,60.1,5,2024-05-13T07:49:00
Durgapur-3,C0087-B021,792,65.14,17,2024-05-13T15:51:00
Durgapur-3,C0087-B022,905,59.05,36,2024-05-13T13:36:00
Durgapur-3,C0087-B023,559,51.24,29,2024-05-13T07:51:00
Durgapur-3,C0087-B024,686,55.29,13,2024-05-13T09:05:00
Durgapur-3,C0087-B025,445,56.39,9,2024-05-13T13:44:00
Durgapur-3,C0087-B026,1058,79.08,26,2024-05-13T09:59:00
Durgapur-3,C0087-B027,678,64.22,34,2024-05-13T17:52:00
Durgapur-3,C0087-B028,594,67.01,31,2024-05-13T07:15:00
Durgapur-3,C0087-B029,746,60.32,43,2024-05-13T12:28:00
Durgapur-3,C0087-B030,606,62.57,26,2024-05-13T07:26:00
Durgapur-3,C0087-B031,857,58.94,35,2024-05-13T11:05:00
Durgapur-3,C0087-B032,661,74.45,32,2024-05-13T17:29:00
Durgapur-3,C0087-B033,642,61.86,8,2024-05-13T16:32:00
Durgapur-3,C0087-B034,644,51.74,24,2024-05-13T09:06:00
Durgapur-3,C0087-B035,871,65.94,21,2024-05-13T15:18:00
Durgapur-4,C0088-B001,623,61.54,24,2024-05-13T15:59:00
Durgapur-4,C0088-B002,540,53.52,4,2024-05-13T12:53:00
Durgapur-4,C0088-B003,963,70.92,48,2024-05-13T15:27:00
Durgapur-4,C0088-B004,485,55.16,23,2024-05-13T17:18:00
Durgapur-4,C0088-B005,658,53.68,22,2024-05-13T09:34:00
Durgapur-4,C0088-B006,729,71.83,18,2024-05-13T16:03:00
Durgapur-4,C0088-B007,584,67.59,5,2024-05-13T17:25:00
Durgapur-4,C0088-B008,711,64.32,37,2024-05-13T12:44:00
Durgapur-4,C0088-B009,573,42.52,17,2024-05-13T10:36:00
Durgapur-4,C0088-B010,829,60.75,49,2024-05-13T15:39:00
Durgapur-4,C0088-B011,464,55.94,23,2024-05-13T07:18:00
Durgapur-4,C0088-B012,762,60.37,13,2024-05-13T09:24:00
Durgapur-4,C0088-B013,796,66.18,22,2024-05-13T16:10:00
Durgapur-4,C0088-B014,834,59.66,45,2024-05-13T10:35:00
Durgapur-4,C0088-B015,910,60.72,47,2024-05-13T07:53:00
Durgapur-4,C0088-B016,579,71.24,4,2024-05-13T13:42:00
Durgapur-4,C0088-B017,529,54.38,18,2024-05-13T16:09:00
Durgapur-4,C0088-B018,497,55.93,28,2024-05-13T10:57:00
Durgapur-4,C0088-B019,819,62.16,9,2024-05-13T17:50:00
Durgapur-4,C0088-B020,548,49.73,29,2024-05-13T09:41:00
Durgapur-4,C0088-B021,602,60.69,22,2024-05-13T13:41:00
Durgapur-4,C0088-B022,804,64.22,19,2024-05-13T15:48:00
Durgapur-4,C0088-B023,680,61.24,40,2024-05-13T10:05:00
Durgapur-4,C0088-B024,698,51.46,7,2024-05-13T17:24:00
Durgapur-4,C0088-B025,451,55.71,8,2024-05-13T13:37:00
Durgapur-4,C0088-B026,659,48.84,33,2024-05-13T11:39:00
Durgapur-4,C0088-B027,597,60.86,33,2024-05-13T12:37:00
Durgapur-4,C0088-B028,580,55.91,16,2024-05-13T15:41:00
Durgapur-4,C0088-B029,432,66.08,15,2024-05-13T16:25:00
Durgapur-4,C0088-B030,832,60.39,17,2024-05-13T10:14:00
Durgapur-4,C0088-B031,666,54.07,37,2024-05-13T13:19:00
Durgapur-4,C0088-B032,495,48.82,3,2024-05-13T09:59:00
Durgapur-4,C0088-B033,661,67.06,7,2024-05-13T11:35:00
Durgapur-4,C0088-B034,919,72.97,22,2024-05-13T17:23:00
Durgapur-4,C0088-B035,368,52.55,20,2024-05-13T13:20:00
Ahmedabad-1,C0089-B001,822,65.34,26,2024-05-13T13:51:00
Ahmedabad-1,C0089-B002,665,64.69,18,2024-05-13T15:53:00
Ahmedabad-1,C0089-B003,780,61.49,26,2024-05-13T12:39:00
Ahmedabad-1,C0089-B004,626,59.01,19,2024-05-13T16:17:00
Ahmedabad-1,C0089-B005,469,61.85,23,2024-05-13T08:49:00
Ahmedabad-1,C0089-B006,598,61.99,12,2024-05-13T14:22:00
Ahmedabad-1,C0089-B007,533,55.41,6,2024-05-13T12:35:00
Ahmedabad-1,C0089-B008,692,49.74,27,2024-05-13T13:51:00
Ahmedabad-1,C0089-B009,386,63.23,11,2024-05-13T12:45:00
Ahmedabad-1,C0089-B010,605,62.07,35,2024-05-13T08:18:00
Ahmedabad-1,C0089-B011,631,57.94,7,2024-05-13T11:13:00
Ahmedabad-1,C0089-B012,873,62.61,32,2024-05-13T13:40:00
Ahmedabad-1,C0089-B013,754,57.58,7,2024-05-13T16:26:00
Ahmedabad-1,C0089-B014,564,56.93,13,2024-05-13T15:16:00
Ahmedabad-1,C0089-B015,899,62.29,52,2024-05-13T11:27:00
Ahmedabad-1,C0089-B016,463,61.35,13,2024-05-13T12:22:00
Ahmedabad-1,C0089-B017,311,61.72,13,2024-05-13T14:06:00
Ahmedabad-1,C0089-B018,539,56.6,7,2024-05-13T14:13:00
Ahmedabad-1,C0089-B019,953,70.54,26,2024-05-13T10:26:00
Ahmedabad-1,C0089-B020,606,55.18,12,2024-05-13T15:28:00
Ahmedabad-1,C0089-B021,755,60.69,8,2024-05-13T17:44:00
Ahmedabad-1,C0089-B022,833,75.87,15,2024-05-13T13:24:00
Ahmedabad-1,C0089-B023,628,61.6,26,2024-05-13T07:46:00
Ahmedabad-1,C0089-B024,520,53.2,30,2024-05-13T07:14:00
Ahmedabad-1,C0089-B025,742,59.38,5,2024-05-13T16:58:00
Ahmedabad-1,C0089-B026,473,51.29,3,2024-05-13T13:10:00
Ahmedabad-1,C0089-B027,690,69.68,29,2024-05-13T08:06:00
Ahmedabad-1,C0089-B028,908,64.24,35,2024-05-13T13:19:00
Ahmedabad-1,C0089-B029,495,59.47,11,2024-05-13T14:49:00
Ahmedabad-1,C0089-B030,587,53.04,33,2024-05-13T13:42:00
Ahmedabad-1,C0089-B031,633,57.99,28,2024-05-13T16:03:00
Ahmedabad-1,C0089-B032,567,66.91,16,2024-05-13T16:44:00
Ahmedabad-1,C0089-B033,735,55.95,24,2024-05-13T12:53:00
Ahmedabad-1,C0089-B034,1006,65.29,9,2024-05-13T08:57:00
Ahmedabad-1,C0089-B035,708,58.24,41,2024-05-13T16:21:00
Ahmedabad-2,C0090-B001,636,69.4,3,2024-05-13T08:36:00
Ahmedabad-2,C0090-B002,927,65.91,30,2024-05-13T16:57:00
Ahmedabad-2,C0090-B003,619,59.35,13,2024-05-13T17:45:00
Ahmedabad-2,C0090-B004,221,62.47,11,2024-05-13T13:38:00
Ahmedabad-2,C0090-B005,667,61.73,37,2024-05-13T17:26:00
Ahmedabad-2,C0090-B006,982,81.64,37,2024-05-13T08:28:00
Ahmedabad-2,C0090-B007,720,62.89,37,2024-05-13T08:01:00
Ahmedabad-2,C0090-B008,654,61.34,7,2024-05-13T09:07:00
Ahmedabad-2,C0090-B009,718,70.48,3,2024-05-13T14:39:00
Ahmedabad-2,C0090-B010,826,58.02,13,2024-05-13T14:55:00
Ahmedabad-2,C0090-B011,602,70.98,11,2024-05-13T08:50:00
Ahmedabad-2,C0090-B012,654,57.23,14,2024-05-13T17:37:00
Ahmedabad-2,C0090-B013,937,70.71,36,2024-05-13T11:08:00
Ahmedabad-2,C0090-B014,510,69.42,10,2024-05-13T16:19:00
Ahmedabad-2,C0090-B015,612,59.54,16,2024-05-13T07:26:00
Ahmedabad-2,C0090-B016,339,60.98,11,2024-05-13T10:01:00
Ahmedabad-2,C0090-B017,618,55.16,31,2024-05-13T13:00:00
Ahmedabad-2,C0090-B018,528,57.33,21,2024-05-13T17:47:00
Ahmedabad-2,C0090-B019,783,61.76,21,2024-05-13T16:58:00
Ahmedabad-2,C0090-B020,381,69.16,20,2024-05-13T13:04:00
Ahmedabad-2,C0090-B021,325,65.94,3,2024-05-13T15:10:00
Ahmedabad-2,C0090-B022,690,68.26,21,2024-05-13T16:15:00
Ahmedabad-2,C0090-B023,758,59.92,44,2024-05-13T12:31:00
Ahmedabad-2,C0090-B024,797,64.82,23,2024-05-13T10:41:00
Ahmedabad-2,C0090-B025,663,61.02,12,2024-05-13T09:20:00
Ahmedabad-2,C0090-B026,934,76.82,53,2024-05-13T14:05:00
Ahmedabad-2,C0090-B027,723,74.31,19,2024-05-13T12:10:00
Ahmedabad-2,C0090-B028,558,46.11,25,2024-05-13T12:33:00
Ahmedabad-2,C0090-B029,753,66.46,38,2024-05-13T13:27:00
Ahmedabad-2,C0090-B030,571,62.89,26,2024-05-13T10:57:00
Ahmedabad-2,C0090-B031,699,59.39,9,2024-05-13T08:08:00
Ahmedabad-2,C0090-B032,712,70.29,40,2024-05-13T16:50:00
Ahmedabad-2,C0090-B033,620,65.22,26,2024-05-13T08:27:00
Ahmedabad-2,C0090-B034,754,60.43,39,2024-05-13T07:34:00
Ahmedabad-2,C0090-B035,747,56.97,33,2024-05-13T15:36:00
Ahmedabad-3,C0091-B001,767,62.41,41,2024-05-13T07:02:00
Ahmedabad-3,C0091-B002,565,69.7,31,2024-05-13T14:07:00
Ahmedabad-3,C0091-B003,639,60.64,22,2024-05-13T07:01:00
Ahmedabad-3,C0091-B004,778,65.33,24,2024-05-13T10:19:00
Ahmedabad-3,C0091-B005,922,56.82,19,2024-05-13T17:38:00
Ahmedabad-3,C0091-B006,682,60.93,40,2024-05-13T14:42:00
Ahmedabad-3,C0091-B007,464,64.13,11,2024-05-13T15:21:00
Ahmedabad-3,C0091-B008,547,56.12,18,2024-05-13T09:28:00
Ahmedabad-3,C0091-B009,624,62.53,36,2024-05-13T17:06:00
Ahmedabad-3,C0091-B010,274,60.47,14,2024-05-13T14:34:00
Ahmedabad-3,C0091-B011,415,65.36,23,2024-05-13T08:55:00
Ahmedabad-3,C0091-B012,594,53.71,24,2024-05-13T13:11:00
Ahmedabad-3,C0091-B013,682,64.37,15,2024-05-13T17:15:00
Ahmedabad-3,C0091-B014,795,60.16,37,2024-05-13T12:30:00
Ahmedabad-3,C0091-B015,507,44.15,13,2024-05-13T16:09:00
Ahmedabad-3,C0091-B016,546,59.3,27,2024-05-13T08:09:00
Ahmedabad-3,C0091-B017,785,56.8,10,2024-05-13T13:01:00
Ahmedabad-3,C0091-B018,743,60.08,21,2024-05-13T08:13:00
Ahmedabad-3,C0091-B019,710,64.68,27,2024-05-13T14:35:00
Ahmedabad-3,C0091-B020,453,58.54,25,2024-05-13T14:39:00
Ahmedabad-3,C0091-B021,747,61.26,40,2024-05-13T11:27:00
Ahmedabad-3,C0091-B022,803,59.1,32,2024-05-13T14:53:00
Ahmedabad-3,C0091-B023,698,67.29,9,2024-05-13T07:49:00
Ahmedabad-3,C0091-B024,697,56.85,34,2024-05-13T14:19:00
Ahmedabad-3,C0091-B025,617,62.9,12,2024-05-13T17:43:00
Ahmedabad-3,C0091-B026,884,72.65,29,2024-05-13T17:40:00
Ahmedabad-3,C0091-B027,692,64.88,16,2024-05-13T16:24:00
Ahmedabad-3,C0091-B028,677,61.47,37,2024-05-13T10:42:00
Ahmedabad-3,C0091-B029,1009,62.72,33,2024-05-13T17:38:00
Ahmedabad-3,C0091-B030,691,58.77,14,2024-05-13T11:05:00
Ahmedabad-3,C0091-B031,612,59.16,11,2024-05-13T17:07:00
Ahmedabad-3,C0091-B032,832,70.22,45,2024-05-13T07:51:00
Ahmedabad-3,C0091-B033,1010,65.91,32,2024-05-13T14:40:00
Ahmedabad-3,C0091-B034,523,62.23,26,2024-05-13T10:27:00
Ahmedabad-3,C0091-B035,844,59.42,26,2024-05-13T15:40:00
Ahmedabad-4,C0092-B001,468,58.44,26,2024-05-13T07:49:00
Ahmedabad-4,C0092-B002,519,59.2,13,2024-05-13T16:04:00
Ahmedabad-4,C0092-B003,491,55.06,19,2024-05-13T14:32:00
Ahmedabad-4,C0092-B004,682,56.89,30,2024-05-13T12:45:00
Ahmedabad-4,C0092-B005,694,58.88,18,2024-05-13T13:28:00
Ahmedabad-4,C0092-B006,713,53.08,36,2024-05-13T09:23:00
Ahmedabad-4,C0092-B007,523,54.29,17,2024-05-13T09:14:00
Ahmedabad-4,C0092-B008,533,60.75,19,2024-05-13T17:50:00
Ahmedabad-4,C0092-B009,898,74.01,23,2024-05-13T15:17:00
Ahmedabad-4,C0092-B010,731,72.68,12,2024-05-13T13:08:00
Ahmedabad-4,C0092-B011,998,63.36,57,2024-05-13T13:04:00
Ahmedabad-4,C0092-B012,435,62.99,13,2024-05-13T10:03:00
Ahmedabad-4,C0092-B013,951,63.45,38,2024-05-13T10:52:00
Ahmedabad-4,C0092-B014,624,53.6,11,2024-05-13T07:27:00
Ahmedabad-4,C0092-B015,501,60.53,4,2024-05-13T11:48:00
Ahmedabad-4,C0092-B016,591,44.89,33,2024-05-13T10:37:00
Ahmedabad-4,C0092-B017,662,65.69,27,2024-05-13T09:08:00
Ahmedabad-4,C0092-B018,662,61.04,3,2024-05-13T15:36:00
Ahmedabad-4,C0092-B019,679,66.47,29,2024-05-13T07:38:00
Ahmedabad-4,C0092-B020,618,54.78,7,2024-05-13T14:18:00
Ahmedabad-4,C0092-B021,480,58.06,26,2024-05-13T07:10:00
Ahmedabad-4,C0092-B022,481,56.54,23,2024-05-13T10:05:00
Ahmedabad-4,C0092-B023,514,51.77,17,2024-05-13T15:46:00
Ahmedabad-4,C0092-B024,833,63.79,40,2024-05-13T09:20:00
Ahmedabad-4,C0092-B025,604,65.47,26,2024-05-13T08:56:00
Ahmedabad-4,C0092-B026,805,68.11,4,2024-05-13T15:36:00
Ahmedabad-4,C0092-B027,502,58.45,19,2024-05-13T14:33:00
Ahmedabad-4,C0092-B028,532,61.26,29,2024-05-13T14:32:00
Ahmedabad-4,C0092-B029,446,58.31,16,2024-05-13T14:42:00
Ahmedabad-4,C0092-B030,759,73.19,9,2024-05-13T13:50:00
Ahmedabad-4,C0092-B031,542,51.66,28,2024-05-13T13:26:00
Ahmedabad-4,C0092-B032,783,68.5,11,2024-05-13T17:52:00
Ahmedabad-4,C0092-B033,612,57.88,16,2024-05-13T10:22:00
Ahmedabad-4,C0092-B034,458,53.49,6,2024-05-13T12:35:00
Ahmedabad-4,C0092-B035,626,59.11,13,2024-05-13T10:57:00
Surat-1,C0093-B001,946,81.55,44,2024-05-13T14:56:00
Surat-1,C0093-B002,858,77.14,45,2024-05-13T13:25:00
Surat-1,C0093-B003,889,76.82,39,2024-05-13T08:53:00
Surat-1,C0093-B004,1098,75.87,48,2024-05-13T15:54:00
Surat-1,C0093-B005,832,71.04,49,2024-05-13T16:57:00
Surat-1,C0093-B006,1108,83.25,57,2024-05-13T14:27:00
Surat-1,C0093-B007,811,74.75,9,2024-05-13T08:12:00
Surat-1,C0093-B008,729,80.47,33,2024-05-13T15:47:00
Surat-1,C0093-B009,960,77.53,5,2024-05-13T10:21:00
Surat-1,C0093-B010,754,74.09,4,2024-05-13T10:52:00
Surat-1,C0093-B011,823,82.56,11,2024-05-13T15:40:00
Surat-1,C0093-B012,855,76.19,15,2024-05-13T08:00:00
Surat-1,C0093-B013,825,73.8,48,2024-05-13T08:22:00
Surat-1,C0093-B014,1025,70.95,10,2024-05-13T14:50:00
Surat-1,C0093-B015,960,89.72,14,2024-05-13T13:58:00
Surat-1,C0093-B016,973,90.93,34,2024-05-13T13:32:00
Surat-1,C0093-B017,744,78.24,32,2024-05-13T13:40:00
Surat-1,C0093-B018,1001,82.55,45,2024-05-13T11:20:00
Surat-1,C0093-B019,661,77.04,10,2024-05-13T15:52:00
Surat-1,C0093-B020,662,73.18,19,2024-05-13T11:31:00
Surat-1,C0093-B021,854,71.05,41,2024-05-13T08:06:00
Surat-1,C0093-B022,1062,79.93,63,2024-05-13T13:43:00
Surat-1,C0093-B023,726,78.65,10,2024-05-13T15:21:00
Surat-1,C0093-B024,819,81.1,20,2024-05-13T17:37:00
Surat-1,C0093-B025,905,74.88,49,2024-05-13T12:37:00
Surat-1,C0093-B026,538,68.2,9,2024-05-13T14:17:00
Surat-1,C0093-B027,1051,76.07,6,2024-05-13T07:35:00
Surat-1,C0093-B028,996,82.46,35,2024-05-13T13:26:00
Surat-1,C0093-B029,979,73.44,58,2024-05-13T16:13:00
Surat-1,C0093-B030,982,79.88,55,2024-05-13T09:19:00
Surat-1,C0093-B031,888,74.06,24,2024-05-13T07:41:00
Surat-1,C0093-B032,564,83.36,13,2024-05-13T10:11:00
Surat-1,C0093-B033,991,80.69,47,2024-05-13T14:25:00
Surat-1,C0093-B034,960,70.09,8,2024-05-13T07:51:00
Surat-1,C0093-B035,655,78.49,30,2024-05-13T14:06:00
Surat-2,C0094-B001,557,58.76,5,2024-05-13T13:13:00
Surat-2,C0094-B002,726,71.0,3,2024-05-13T12:43:00
Surat-2,C0094-B003,796,68.01,40,2024-05-13T08:40:00
Surat-2,C0094-B004,1007,67.67,45,2024-05-13T08:02:00
Surat-2,C0094-B005,852,68.43,48,2024-05-13T10:48:00
Surat-2,C0094-B006,555,61.39,25,2024-05-13T07:12:00
Surat-2,C0094-B007,584,67.15,28,2024-05-13T09:12:00
Surat-2,C0094-B008,732,62.24,35,2024-05-13T10:17:00
Surat-2,C0094-B009,815,58.35,45,2024-05-13T16:40:00
Surat-2,C0094-B010,520,61.11,10,2024-05-13T12:59:00
Surat-2,C0094-B011,686,70.82,21,2024-05-13T07:45:00
Surat-2,C0094-B012,1202,63.87,25,2024-05-13T16:57:00
Surat-2,C0094-B013,855,65.42,45,2024-05-13T15:00:00
Surat-2,C0094-B014,895,68.72,6,2024-05-13T08:28:00
Surat-2,C0094-B015,911,71.53,40,2024-05-13T14:15:00
Surat-2,C0094-B016,729,60.34,40,2024-05-13T07:12:00
Surat-2,C0094-B017,942,64.61,5,2024-05-13T07:43:00
Surat-2,C0094-B018,810,66.91,26,2024-05-13T10:30:00
Surat-2,C0094-B019,640,61.16,6,2024-05-13T14:53:00
Surat-2,C0094-B020,707,57.34,5,2024-05-13T15:08:00
Surat-2,C0094-B021,887,71.14,39,2024-05-13T17:28:00
Surat-2,C0094-B022,806,62.34,45,2024-05-13T08:58:00
Surat-2,C0094-B023,542,53.59,27,2024-05-13T07:01:00
Surat-2,C0094-B024,788,76.84,33,2024-05-13T14:19:00
Surat-2,C0094-B025,556,64.97,21,2024-05-13T12:18:00
Surat-2,C0094-B026,601,67.43,5,2024-05-13T13:37:00
Surat-2,C0094-B027,719,70.24,10,2024-05-13T17:06:00
Surat-2,C0094-B028,900,67.21,6,2024-05-13T12:06:00
Surat-2,C0094-B029,1108,74.33,57,2024-05-13T08:19:00
Surat-2,C0094-B030,745,58.58,37,2024-05-13T12:58:00
Surat-2,C0094-B031,753,58.74,27,2024-05-13T09:49:00
Surat-2,C0094-B032,652,64.13,14,2024-05-13T16:22:00
Surat-2,C0094-B033,778,63.83,22,2024-05-13T08:15:00
Surat-2,C0094-B034,1048,72.46,17,2024-05-13T12:13:00
Surat-2,C0094-B035,826,72.85,48,2024-05-13T13:42:00
Surat-3,C0095-B001,367,43.4,13,2024-05-13T08:27:00
